Domain,Area,Element,Item,Year,Unit,Value
"Food Balances (2010-)","Rwanda","Food","Poultry Meat","2017","1000 tonnes","19"
"Food Balances (2010-)","Rwanda","Food supply quantity (kg/capita/yr)","Poultry Meat","2017","kg","1.57"
"Food Balances (2010-)","Rwanda","Food supply (kcal/capita/day)","Poultry Meat","2017","kcal/capita/day","5"
"Food Balances (2010-)","Rwanda","Protein supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","0.53"
"Food Balances (2010-)","Rwanda","Fat supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","0.33"
"Food Balances (2010-)","Saint Kitts and Nevis","Production","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Saint Kitts and Nevis","Import Quantity","Poultry Meat","2017","1000 tonnes","4"
"Food Balances (2010-)","Saint Kitts and Nevis","Stock Variation","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Saint Kitts and Nevis","Export Quantity","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Saint Kitts and Nevis","Domestic supply quantity","Poultry Meat","2017","1000 tonnes","4"
"Food Balances (2010-)","Saint Kitts and Nevis","Losses","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Saint Kitts and Nevis","Other uses (non-food)","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Saint Kitts and Nevis","Tourist consumption","Poultry Meat","2017","1000 tonnes","1"
"Food Balances (2010-)","Saint Kitts and Nevis","Residuals","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Saint Kitts and Nevis","Food","Poultry Meat","2017","1000 tonnes","3"
"Food Balances (2010-)","Saint Kitts and Nevis","Food supply quantity (kg/capita/yr)","Poultry Meat","2017","kg","51.87"
"Food Balances (2010-)","Saint Kitts and Nevis","Food supply (kcal/capita/day)","Poultry Meat","2017","kcal/capita/day","177"
"Food Balances (2010-)","Saint Kitts and Nevis","Protein supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","17.91"
"Food Balances (2010-)","Saint Kitts and Nevis","Fat supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","11.06"
"Food Balances (2010-)","Saint Lucia","Production","Poultry Meat","2017","1000 tonnes","2"
"Food Balances (2010-)","Saint Lucia","Import Quantity","Poultry Meat","2017","1000 tonnes","10"
"Food Balances (2010-)","Saint Lucia","Stock Variation","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Saint Lucia","Export Quantity","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Saint Lucia","Domestic supply quantity","Poultry Meat","2017","1000 tonnes","11"
"Food Balances (2010-)","Saint Lucia","Other uses (non-food)","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Saint Lucia","Tourist consumption","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Saint Lucia","Residuals","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Saint Lucia","Food","Poultry Meat","2017","1000 tonnes","11"
"Food Balances (2010-)","Saint Lucia","Food supply quantity (kg/capita/yr)","Poultry Meat","2017","kg","60.75"
"Food Balances (2010-)","Saint Lucia","Food supply (kcal/capita/day)","Poultry Meat","2017","kcal/capita/day","258"
"Food Balances (2010-)","Saint Lucia","Protein supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","20.13"
"Food Balances (2010-)","Saint Lucia","Fat supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","19.25"
"Food Balances (2010-)","Saint Vincent and the Grenadines","Production","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Saint Vincent and the Grenadines","Import Quantity","Poultry Meat","2017","1000 tonnes","9"
"Food Balances (2010-)","Saint Vincent and the Grenadines","Stock Variation","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Saint Vincent and the Grenadines","Domestic supply quantity","Poultry Meat","2017","1000 tonnes","9"
"Food Balances (2010-)","Saint Vincent and the Grenadines","Other uses (non-food)","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Saint Vincent and the Grenadines","Tourist consumption","Poultry Meat","2017","1000 tonnes","1"
"Food Balances (2010-)","Saint Vincent and the Grenadines","Residuals","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Saint Vincent and the Grenadines","Food","Poultry Meat","2017","1000 tonnes","8"
"Food Balances (2010-)","Saint Vincent and the Grenadines","Food supply quantity (kg/capita/yr)","Poultry Meat","2017","kg","72.7"
"Food Balances (2010-)","Saint Vincent and the Grenadines","Food supply (kcal/capita/day)","Poultry Meat","2017","kcal/capita/day","245"
"Food Balances (2010-)","Saint Vincent and the Grenadines","Protein supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","25.23"
"Food Balances (2010-)","Saint Vincent and the Grenadines","Fat supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","15.17"
"Food Balances (2010-)","Samoa","Production","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Samoa","Import Quantity","Poultry Meat","2017","1000 tonnes","17"
"Food Balances (2010-)","Samoa","Stock Variation","Poultry Meat","2017","1000 tonnes","2"
"Food Balances (2010-)","Samoa","Export Quantity","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Samoa","Domestic supply quantity","Poultry Meat","2017","1000 tonnes","15"
"Food Balances (2010-)","Samoa","Other uses (non-food)","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Samoa","Tourist consumption","Poultry Meat","2017","1000 tonnes","2"
"Food Balances (2010-)","Samoa","Residuals","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Samoa","Food","Poultry Meat","2017","1000 tonnes","13"
"Food Balances (2010-)","Samoa","Food supply quantity (kg/capita/yr)","Poultry Meat","2017","kg","65.04"
"Food Balances (2010-)","Samoa","Food supply (kcal/capita/day)","Poultry Meat","2017","kcal/capita/day","218"
"Food Balances (2010-)","Samoa","Protein supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","21.96"
"Food Balances (2010-)","Samoa","Fat supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","13.74"
"Food Balances (2010-)","Sao Tome and Principe","Production","Poultry Meat","2017","1000 tonnes","1"
"Food Balances (2010-)","Sao Tome and Principe","Import Quantity","Poultry Meat","2017","1000 tonnes","2"
"Food Balances (2010-)","Sao Tome and Principe","Stock Variation","Poultry Meat","2017","1000 tonnes","1"
"Food Balances (2010-)","Sao Tome and Principe","Domestic supply quantity","Poultry Meat","2017","1000 tonnes","2"
"Food Balances (2010-)","Sao Tome and Principe","Tourist consumption","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Sao Tome and Principe","Residuals","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Sao Tome and Principe","Food","Poultry Meat","2017","1000 tonnes","2"
"Food Balances (2010-)","Sao Tome and Principe","Food supply quantity (kg/capita/yr)","Poultry Meat","2017","kg","9.48"
"Food Balances (2010-)","Sao Tome and Principe","Food supply (kcal/capita/day)","Poultry Meat","2017","kcal/capita/day","33"
"Food Balances (2010-)","Sao Tome and Principe","Protein supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","3.22"
"Food Balances (2010-)","Sao Tome and Principe","Fat supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","2.1"
"Food Balances (2010-)","Saudi Arabia","Production","Poultry Meat","2017","1000 tonnes","540"
"Food Balances (2010-)","Saudi Arabia","Import Quantity","Poultry Meat","2017","1000 tonnes","744"
"Food Balances (2010-)","Saudi Arabia","Stock Variation","Poultry Meat","2017","1000 tonnes","-21"
"Food Balances (2010-)","Saudi Arabia","Export Quantity","Poultry Meat","2017","1000 tonnes","47"
"Food Balances (2010-)","Saudi Arabia","Domestic supply quantity","Poultry Meat","2017","1000 tonnes","1258"
"Food Balances (2010-)","Saudi Arabia","Residuals","Poultry Meat","2017","1000 tonnes","-1"
"Food Balances (2010-)","Saudi Arabia","Food","Poultry Meat","2017","1000 tonnes","1259"
"Food Balances (2010-)","Saudi Arabia","Food supply quantity (kg/capita/yr)","Poultry Meat","2017","kg","38.04"
"Food Balances (2010-)","Saudi Arabia","Food supply (kcal/capita/day)","Poultry Meat","2017","kcal/capita/day","132"
"Food Balances (2010-)","Saudi Arabia","Protein supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","13.62"
"Food Balances (2010-)","Saudi Arabia","Fat supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","8.2"
"Food Balances (2010-)","Senegal","Production","Poultry Meat","2017","1000 tonnes","95"
"Food Balances (2010-)","Senegal","Import Quantity","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Senegal","Stock Variation","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Senegal","Export Quantity","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Senegal","Domestic supply quantity","Poultry Meat","2017","1000 tonnes","96"
"Food Balances (2010-)","Senegal","Residuals","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Senegal","Food","Poultry Meat","2017","1000 tonnes","96"
"Food Balances (2010-)","Senegal","Food supply quantity (kg/capita/yr)","Poultry Meat","2017","kg","6.2"
"Food Balances (2010-)","Senegal","Food supply (kcal/capita/day)","Poultry Meat","2017","kcal/capita/day","21"
"Food Balances (2010-)","Senegal","Protein supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","2.09"
"Food Balances (2010-)","Senegal","Fat supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","1.31"
"Food Balances (2010-)","Serbia","Production","Poultry Meat","2017","1000 tonnes","85"
"Food Balances (2010-)","Serbia","Import Quantity","Poultry Meat","2017","1000 tonnes","12"
"Food Balances (2010-)","Serbia","Stock Variation","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Serbia","Export Quantity","Poultry Meat","2017","1000 tonnes","7"
"Food Balances (2010-)","Serbia","Domestic supply quantity","Poultry Meat","2017","1000 tonnes","90"
"Food Balances (2010-)","Serbia","Residuals","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Serbia","Food","Poultry Meat","2017","1000 tonnes","90"
"Food Balances (2010-)","Serbia","Food supply quantity (kg/capita/yr)","Poultry Meat","2017","kg","10.16"
"Food Balances (2010-)","Serbia","Food supply (kcal/capita/day)","Poultry Meat","2017","kcal/capita/day","35"
"Food Balances (2010-)","Serbia","Protein supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","3.5"
"Food Balances (2010-)","Serbia","Fat supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","2.24"
"Food Balances (2010-)","Seychelles","Production","Poultry Meat","2017","1000 tonnes","1"
"Food Balances (2010-)","Seychelles","Import Quantity","Poultry Meat","2017","1000 tonnes","3"
"Food Balances (2010-)","Seychelles","Stock Variation","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Seychelles","Domestic supply quantity","Poultry Meat","2017","1000 tonnes","4"
"Food Balances (2010-)","Seychelles","Other uses (non-food)","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Seychelles","Tourist consumption","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Seychelles","Residuals","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Seychelles","Food","Poultry Meat","2017","1000 tonnes","4"
"Food Balances (2010-)","Seychelles","Food supply quantity (kg/capita/yr)","Poultry Meat","2017","kg","40.39"
"Food Balances (2010-)","Seychelles","Food supply (kcal/capita/day)","Poultry Meat","2017","kcal/capita/day","138"
"Food Balances (2010-)","Seychelles","Protein supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","14.04"
"Food Balances (2010-)","Seychelles","Fat supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","8.7"
"Food Balances (2010-)","Sierra Leone","Production","Poultry Meat","2017","1000 tonnes","17"
"Food Balances (2010-)","Sierra Leone","Import Quantity","Poultry Meat","2017","1000 tonnes","14"
"Food Balances (2010-)","Sierra Leone","Stock Variation","Poultry Meat","2017","1000 tonnes","1"
"Food Balances (2010-)","Sierra Leone","Export Quantity","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Sierra Leone","Domestic supply quantity","Poultry Meat","2017","1000 tonnes","29"
"Food Balances (2010-)","Sierra Leone","Residuals","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Sierra Leone","Food","Poultry Meat","2017","1000 tonnes","29"
"Food Balances (2010-)","Sierra Leone","Food supply quantity (kg/capita/yr)","Poultry Meat","2017","kg","3.89"
"Food Balances (2010-)","Sierra Leone","Food supply (kcal/capita/day)","Poultry Meat","2017","kcal/capita/day","10"
"Food Balances (2010-)","Sierra Leone","Protein supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","1.22"
"Food Balances (2010-)","Sierra Leone","Fat supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","0.5"
"Food Balances (2010-)","Slovakia","Production","Poultry Meat","2017","1000 tonnes","71"
"Food Balances (2010-)","Slovakia","Import Quantity","Poultry Meat","2017","1000 tonnes","63"
"Food Balances (2010-)","Slovakia","Stock Variation","Poultry Meat","2017","1000 tonnes","19"
"Food Balances (2010-)","Slovakia","Export Quantity","Poultry Meat","2017","1000 tonnes","34"
"Food Balances (2010-)","Slovakia","Domestic supply quantity","Poultry Meat","2017","1000 tonnes","80"
"Food Balances (2010-)","Slovakia","Processing","Poultry Meat","2017","1000 tonnes","4"
"Food Balances (2010-)","Slovakia","Residuals","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Slovakia","Food","Poultry Meat","2017","1000 tonnes","76"
"Food Balances (2010-)","Slovakia","Food supply quantity (kg/capita/yr)","Poultry Meat","2017","kg","13.93"
"Food Balances (2010-)","Slovakia","Food supply (kcal/capita/day)","Poultry Meat","2017","kcal/capita/day","48"
"Food Balances (2010-)","Slovakia","Protein supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","4.76"
"Food Balances (2010-)","Slovakia","Fat supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","3.05"
"Food Balances (2010-)","Slovenia","Production","Poultry Meat","2017","1000 tonnes","68"
"Food Balances (2010-)","Slovenia","Import Quantity","Poultry Meat","2017","1000 tonnes","20"
"Food Balances (2010-)","Slovenia","Stock Variation","Poultry Meat","2017","1000 tonnes","8"
"Food Balances (2010-)","Slovenia","Export Quantity","Poultry Meat","2017","1000 tonnes","29"
"Food Balances (2010-)","Slovenia","Domestic supply quantity","Poultry Meat","2017","1000 tonnes","51"
"Food Balances (2010-)","Slovenia","Processing","Poultry Meat","2017","1000 tonnes","1"
"Food Balances (2010-)","Slovenia","Residuals","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Slovenia","Food","Poultry Meat","2017","1000 tonnes","50"
"Food Balances (2010-)","Slovenia","Food supply quantity (kg/capita/yr)","Poultry Meat","2017","kg","23.98"
"Food Balances (2010-)","Slovenia","Food supply (kcal/capita/day)","Poultry Meat","2017","kcal/capita/day","81"
"Food Balances (2010-)","Slovenia","Protein supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","8.46"
"Food Balances (2010-)","Slovenia","Fat supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","4.95"
"Food Balances (2010-)","Solomon Islands","Production","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Solomon Islands","Import Quantity","Poultry Meat","2017","1000 tonnes","5"
"Food Balances (2010-)","Solomon Islands","Stock Variation","Poultry Meat","2017","1000 tonnes","2"
"Food Balances (2010-)","Solomon Islands","Export Quantity","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Solomon Islands","Domestic supply quantity","Poultry Meat","2017","1000 tonnes","3"
"Food Balances (2010-)","Solomon Islands","Tourist consumption","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Solomon Islands","Residuals","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Solomon Islands","Food","Poultry Meat","2017","1000 tonnes","3"
"Food Balances (2010-)","Solomon Islands","Food supply quantity (kg/capita/yr)","Poultry Meat","2017","kg","4.56"
"Food Balances (2010-)","Solomon Islands","Food supply (kcal/capita/day)","Poultry Meat","2017","kcal/capita/day","19"
"Food Balances (2010-)","Solomon Islands","Protein supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","1.55"
"Food Balances (2010-)","Solomon Islands","Fat supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","1.39"
"Food Balances (2010-)","South Africa","Production","Poultry Meat","2017","1000 tonnes","1665"
"Food Balances (2010-)","South Africa","Import Quantity","Poultry Meat","2017","1000 tonnes","514"
"Food Balances (2010-)","South Africa","Stock Variation","Poultry Meat","2017","1000 tonnes","6"
"Food Balances (2010-)","South Africa","Export Quantity","Poultry Meat","2017","1000 tonnes","63"
"Food Balances (2010-)","South Africa","Domestic supply quantity","Poultry Meat","2017","1000 tonnes","2110"
"Food Balances (2010-)","South Africa","Residuals","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","South Africa","Food","Poultry Meat","2017","1000 tonnes","2110"
"Food Balances (2010-)","South Africa","Food supply quantity (kg/capita/yr)","Poultry Meat","2017","kg","37.01"
"Food Balances (2010-)","South Africa","Food supply (kcal/capita/day)","Poultry Meat","2017","kcal/capita/day","149"
"Food Balances (2010-)","South Africa","Protein supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","14.63"
"Food Balances (2010-)","South Africa","Fat supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","9.59"
"Food Balances (2010-)","Spain","Production","Poultry Meat","2017","1000 tonnes","1515"
"Food Balances (2010-)","Spain","Import Quantity","Poultry Meat","2017","1000 tonnes","205"
"Food Balances (2010-)","Spain","Stock Variation","Poultry Meat","2017","1000 tonnes","80"
"Food Balances (2010-)","Spain","Export Quantity","Poultry Meat","2017","1000 tonnes","212"
"Food Balances (2010-)","Spain","Domestic supply quantity","Poultry Meat","2017","1000 tonnes","1428"
"Food Balances (2010-)","Spain","Processing","Poultry Meat","2017","1000 tonnes","12"
"Food Balances (2010-)","Spain","Residuals","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Spain","Food","Poultry Meat","2017","1000 tonnes","1415"
"Food Balances (2010-)","Spain","Food supply quantity (kg/capita/yr)","Poultry Meat","2017","kg","30.34"
"Food Balances (2010-)","Spain","Food supply (kcal/capita/day)","Poultry Meat","2017","kcal/capita/day","104"
"Food Balances (2010-)","Spain","Protein supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","12.45"
"Food Balances (2010-)","Spain","Fat supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","5.71"
"Food Balances (2010-)","Sri Lanka","Production","Poultry Meat","2017","1000 tonnes","192"
"Food Balances (2010-)","Sri Lanka","Import Quantity","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Sri Lanka","Stock Variation","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Sri Lanka","Export Quantity","Poultry Meat","2017","1000 tonnes","2"
"Food Balances (2010-)","Sri Lanka","Domestic supply quantity","Poultry Meat","2017","1000 tonnes","190"
"Food Balances (2010-)","Sri Lanka","Residuals","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Sri Lanka","Food","Poultry Meat","2017","1000 tonnes","190"
"Food Balances (2010-)","Sri Lanka","Food supply quantity (kg/capita/yr)","Poultry Meat","2017","kg","9.01"
"Food Balances (2010-)","Sri Lanka","Food supply (kcal/capita/day)","Poultry Meat","2017","kcal/capita/day","30"
"Food Balances (2010-)","Sri Lanka","Protein supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","3.04"
"Food Balances (2010-)","Sri Lanka","Fat supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","1.9"
"Food Balances (2010-)","Sudan","Production","Poultry Meat","2017","1000 tonnes","68"
"Food Balances (2010-)","Sudan","Import Quantity","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Sudan","Stock Variation","Poultry Meat","2017","1000 tonnes","13"
"Food Balances (2010-)","Sudan","Export Quantity","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Sudan","Domestic supply quantity","Poultry Meat","2017","1000 tonnes","55"
"Food Balances (2010-)","Sudan","Residuals","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Sudan","Food","Poultry Meat","2017","1000 tonnes","55"
"Food Balances (2010-)","Sudan","Food supply quantity (kg/capita/yr)","Poultry Meat","2017","kg","1.35"
"Food Balances (2010-)","Sudan","Food supply (kcal/capita/day)","Poultry Meat","2017","kcal/capita/day","5"
"Food Balances (2010-)","Sudan","Protein supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","0.46"
"Food Balances (2010-)","Sudan","Fat supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","0.28"
"Food Balances (2010-)","Suriname","Production","Poultry Meat","2017","1000 tonnes","10"
"Food Balances (2010-)","Suriname","Import Quantity","Poultry Meat","2017","1000 tonnes","18"
"Food Balances (2010-)","Suriname","Stock Variation","Poultry Meat","2017","1000 tonnes","-4"
"Food Balances (2010-)","Suriname","Export Quantity","Poultry Meat","2017","1000 tonnes","5"
"Food Balances (2010-)","Suriname","Domestic supply quantity","Poultry Meat","2017","1000 tonnes","27"
"Food Balances (2010-)","Suriname","Other uses (non-food)","Poultry Meat","2017","1000 tonnes","8"
"Food Balances (2010-)","Suriname","Residuals","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Suriname","Food","Poultry Meat","2017","1000 tonnes","19"
"Food Balances (2010-)","Suriname","Food supply quantity (kg/capita/yr)","Poultry Meat","2017","kg","32.98"
"Food Balances (2010-)","Suriname","Food supply (kcal/capita/day)","Poultry Meat","2017","kcal/capita/day","119"
"Food Balances (2010-)","Suriname","Protein supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","9.83"
"Food Balances (2010-)","Suriname","Fat supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","8.44"
"Food Balances (2010-)","Sweden","Production","Poultry Meat","2017","1000 tonnes","157"
"Food Balances (2010-)","Sweden","Import Quantity","Poultry Meat","2017","1000 tonnes","84"
"Food Balances (2010-)","Sweden","Stock Variation","Poultry Meat","2017","1000 tonnes","32"
"Food Balances (2010-)","Sweden","Export Quantity","Poultry Meat","2017","1000 tonnes","23"
"Food Balances (2010-)","Sweden","Domestic supply quantity","Poultry Meat","2017","1000 tonnes","185"
"Food Balances (2010-)","Sweden","Processing","Poultry Meat","2017","1000 tonnes","59"
"Food Balances (2010-)","Sweden","Residuals","Poultry Meat","2017","1000 tonnes","-38"
"Food Balances (2010-)","Sweden","Food","Poultry Meat","2017","1000 tonnes","164"
"Food Balances (2010-)","Sweden","Food supply quantity (kg/capita/yr)","Poultry Meat","2017","kg","16.59"
"Food Balances (2010-)","Sweden","Food supply (kcal/capita/day)","Poultry Meat","2017","kcal/capita/day","61"
"Food Balances (2010-)","Sweden","Protein supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","7.09"
"Food Balances (2010-)","Sweden","Fat supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","3.39"
"Food Balances (2010-)","Switzerland","Production","Poultry Meat","2017","1000 tonnes","92"
"Food Balances (2010-)","Switzerland","Import Quantity","Poultry Meat","2017","1000 tonnes","51"
"Food Balances (2010-)","Switzerland","Stock Variation","Poultry Meat","2017","1000 tonnes","6"
"Food Balances (2010-)","Switzerland","Export Quantity","Poultry Meat","2017","1000 tonnes","4"
"Food Balances (2010-)","Switzerland","Domestic supply quantity","Poultry Meat","2017","1000 tonnes","133"
"Food Balances (2010-)","Switzerland","Residuals","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Switzerland","Food","Poultry Meat","2017","1000 tonnes","133"
"Food Balances (2010-)","Switzerland","Food supply quantity (kg/capita/yr)","Poultry Meat","2017","kg","15.72"
"Food Balances (2010-)","Switzerland","Food supply (kcal/capita/day)","Poultry Meat","2017","kcal/capita/day","55"
"Food Balances (2010-)","Switzerland","Protein supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","6.49"
"Food Balances (2010-)","Switzerland","Fat supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","3.07"
"Food Balances (2010-)","Syrian Arab Republic","Production","Poultry Meat","2017","1000 tonnes","122"
"Food Balances (2010-)","Syrian Arab Republic","Import Quantity","Poultry Meat","2017","1000 tonnes","33"
"Food Balances (2010-)","Syrian Arab Republic","Stock Variation","Poultry Meat","2017","1000 tonnes","24"
"Food Balances (2010-)","Syrian Arab Republic","Export Quantity","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Syrian Arab Republic","Domestic supply quantity","Poultry Meat","2017","1000 tonnes","131"
"Food Balances (2010-)","Syrian Arab Republic","Residuals","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Syrian Arab Republic","Food","Poultry Meat","2017","1000 tonnes","131"
"Food Balances (2010-)","Syrian Arab Republic","Food supply quantity (kg/capita/yr)","Poultry Meat","2017","kg","7.68"
"Food Balances (2010-)","Syrian Arab Republic","Food supply (kcal/capita/day)","Poultry Meat","2017","kcal/capita/day","27"
"Food Balances (2010-)","Syrian Arab Republic","Protein supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","2.82"
"Food Balances (2010-)","Syrian Arab Republic","Fat supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","1.65"
"Food Balances (2010-)","Tajikistan","Production","Poultry Meat","2017","1000 tonnes","7"
"Food Balances (2010-)","Tajikistan","Import Quantity","Poultry Meat","2017","1000 tonnes","38"
"Food Balances (2010-)","Tajikistan","Stock Variation","Poultry Meat","2017","1000 tonnes","6"
"Food Balances (2010-)","Tajikistan","Domestic supply quantity","Poultry Meat","2017","1000 tonnes","38"
"Food Balances (2010-)","Tajikistan","Losses","Poultry Meat","2017","1000 tonnes","1"
"Food Balances (2010-)","Tajikistan","Residuals","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Tajikistan","Food","Poultry Meat","2017","1000 tonnes","38"
"Food Balances (2010-)","Tajikistan","Food supply quantity (kg/capita/yr)","Poultry Meat","2017","kg","4.24"
"Food Balances (2010-)","Tajikistan","Food supply (kcal/capita/day)","Poultry Meat","2017","kcal/capita/day","17"
"Food Balances (2010-)","Tajikistan","Protein supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","1.38"
"Food Balances (2010-)","Tajikistan","Fat supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","1.26"
"Food Balances (2010-)","Thailand","Production","Poultry Meat","2017","1000 tonnes","1703"
"Food Balances (2010-)","Thailand","Import Quantity","Poultry Meat","2017","1000 tonnes","2"
"Food Balances (2010-)","Thailand","Stock Variation","Poultry Meat","2017","1000 tonnes","-128"
"Food Balances (2010-)","Thailand","Export Quantity","Poultry Meat","2017","1000 tonnes","796"
"Food Balances (2010-)","Thailand","Domestic supply quantity","Poultry Meat","2017","1000 tonnes","1036"
"Food Balances (2010-)","Thailand","Losses","Poultry Meat","2017","1000 tonnes","61"
"Food Balances (2010-)","Thailand","Processing","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Thailand","Residuals","Poultry Meat","2017","1000 tonnes","65"
"Food Balances (2010-)","Thailand","Food","Poultry Meat","2017","1000 tonnes","909"
"Food Balances (2010-)","Thailand","Food supply quantity (kg/capita/yr)","Poultry Meat","2017","kg","13.14"
"Food Balances (2010-)","Thailand","Food supply (kcal/capita/day)","Poultry Meat","2017","kcal/capita/day","48"
